title,language,source,url,body_length
শিশু-মৃত্যু রোধে বাংলাদেশের আন্তর্জাতিক স্বীকৃতি,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140916_mk_bangla_child_neonatal_mother_death_mortality.shtml,2575
ইসলামিক স্টেট-এর অবস্থানের ওপর মার্কিন বিমান হামলা,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140916_mk_is_iraq_syria_us_american_air_attacks.shtml,1894
সাঈদীর আপিলের রায় ঘোষণা বুধবার,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140916_mk_sayedee_war_crimes_appeal_verdict.shtml,3174
"বাল্য বিবাহের দোষে শাস্তি বাড়ছে, কমছে বয়স",bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140915_sa_bd_childmarraige.shtml,1205
স্কটল্যান্ড নিয়ে ব্রিটিশ রাজনীতিবিদদের অঙ্গীকার,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140916_ms_scotland_pledge.shtml,1134
আইএসের মোকাবেলায় ৩০টি দেশের প্রতিশ্রুতি,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140915_sa_is_paris_terrorism.shtml,1752
গরুর মাংসের টাকায় সন্ত্রাস: বিজেপি মন্ত্রী,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140915_sa_india_bangladesh_beef_bjp.shtml,2168
বই বিতর্ক নিয়ে মওদুদ আহমদ,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140914_mk_bangla_bnp_moudud_book.shtml,654
বই বিতর্ক নিয়ে মওদুদ আহমদ,bn,BBC Bangla,http://www.bbc.co.uk/bengali/multimedia/2014/09/140914_mk_bangla_moudud_bnp_book_politics.shtml,654
"বিশ্ব ফুটবলের দুই পরাশক্তি, ব্রাজিল এবং ইটালি। একসময় দাপটের সময় খেলেছে এই...",bn,BBC Bangla,http://www.bbc.co.uk/bengali/multimedia/2014/09/140913_mh_sportsmag_13sept.shtml,1198
মোবাইল ফোন ব্যবহারে ১ শতাংশ সারচার্জ,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140915_qk_mobile_phone_tax.shtml,543
বাল্যবিবাহ করলে দু'বছর পর্যন্ত কারাদণ্ড,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140915_sa_childmarriage_bd.shtml,760
আইএসের বিরুদ্ধে বিমান হামলায় আগ্রহী আরব দেশগুলো,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140915_ms_kerry_is.shtml,869
স্কটল্যান্ডে স্বাধীনতার প্রশ্নে গণভোটের প্রচারণায় উত্তেজনা,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140913_mh_scotland_referendum.shtml,1506
মোবাইল ফোন ব্যবহারে ১ শতাংশ সারচার্জ,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140915_sa_bd_mobile_surcharge.shtml,771
"উদ্যোগ কাজে লেগেছে, বাড়ছে বাঘের সংখ্যা",bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140914_mk_bangla_tiger_royal_bengal.shtml,3086
পাঁচ সচিবের মুক্তিযোদ্ধা সনদ বাতিল,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140914_mk_bangla_freedom_fighter_certificate_muktijoddha.shtml,1100
ষোড়শ সংশোধনীর কঠোর সমালোচনায় কামাল হোসেন,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140913_mh_sanglap.shtml,2595
ভারতে কঠোর হচ্ছে ট্রাফিক আইন,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140914_mk_india_traffic_law_rule.shtml,2650
"সংলাপ শুরু করুন, নইলে আন্দোলন: খালেদা",bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140913_mh_khaleda_sanglap.shtml,1567
ব্রিটিশ সাহায্যকর্মীর শিরশ্ছেদ করেছে আইএস জঙ্গিরা,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140913_si_devid_haones_islamic_state.shtml,1694
হেইন্‌সের হত্যাকারীদের শাস্তি হবেই: ক্যামেরন,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140914_mk_bangla_haines_is_killing_response.shtml,1252
তিন খুনের প্রধান অভিযুক্ত বন্দুকযুদ্ধে নিহত,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140915_qk_moghbazar_killing_arrest.shtml,843
সংবিধান সংশোধনে তড়িঘড়ি হচ্ছে: কামাল হোসেন,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140913_rh_sanglap85.shtml,6184
বিবিসির সাথে গানগল্প,bn,BBC Bangla,http://www.bbc.co.uk/bengali/multimedia/2014/09/140912_mb_gaan_golpo_jamaluddin_nasir.shtml,564
বাংলাদেশ থেকে ইরাকে আবার জনশক্তি রপ্তানি শুরু,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140912_mb_bd_iraq_migrant_workers.shtml,2571
পিংকি প্রামাণিকের বিরুদ্ধে ধর্ষণের অভিযোগ খারিজ,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140912_mb_wb_pinky_pramanik.shtml,698
মালালার ওপর হামলায় জড়িত ১০ জন গ্রেপ্তার,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140912_mb_malala_attackers_arrest.shtml,1614
ঢাকায় রেল লাইনের পাশে অবৈধ স্থাপনা উচ্ছেদ অভিযান,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140912_qk_train_eviction_slum.shtml,765
অনিচ্ছাকৃত হত্যার দায়ে পিস্টোরিয়াস দোষী সাব্যস্ত,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140912_mb_pistorius_manslaughter.shtml,1662
শ্রীলঙ্কায় এক লাখ টন চাল রপ্তানি করবে বাংলাদেশ,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140911_mrk_bangladesh_rice_srilanka_export.shtml,1829
জঙ্গিদের অর্থায়ন বন্ধে বাড়ছে গোয়েন্দা নজরদারি,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140911_mrk_bangladesh_militants_terrorism_financing.shtml,2159
ঢাকায় রেল লাইনের পাশে অবৈধ দোকান উচ্ছেদ অভিযান,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140912_mb_karwan_bazar_eviction_illegal_shops.shtml,963
ব্রিটিশ সংসদে উঠছে কাশ্মীরের মানবাধিকার পরিস্থিতি,bn,BBC Bangla,http://www.bbc.co.uk/bengali/news/2014/09/140911_mrk_india_kashmir_human_rights_uk_westminister.shtml,3121
"লাইভ,মোট ভোটের ৪৯ দশমিক ৯৭ শতাংশ পেয়েছে বিএনপি, বাকিরা কে কত শতাংশ ভোট পেলো?",bn,BBC Bangla,https://www.bbc.com/bengali/live/cp81k3r4k1nt,1317
তারেক রহমানের প্রথম মন্ত্রিসভার আকার ক্ষমতাচ্যুত শেখ হাসিনার সরকারের তুলনায় 'অনেকটাই ছোট'...,bn,BBC Bangla,https://www.bbc.com/bengali,4675
বাংলাদেশের ত্রয়োদশ জাতীয় সংসদ নির্বাচনে দুই-তৃতীয়াংশ আসন পেয়ে বিজয়ী হয়েছে বিএনপি। দলের...,bn,BBC Bangla,https://www.bbc.com/bengali/topics/c98e63e8jn7t,2355
"সরকারের আকার ছোট হচ্ছে, বিএনপি'র মন্ত্রিসভায় জায়গা পাচ্ছেন কারা?",bn,BBC Bangla,https://www.bbc.com/bengali/articles/c2e4g3vzzylo,5680
"শুধু খেলা না, রাজনৈতিক চাপের লড়াইয়ে ভারতের বিপক্ষে পাকিস্তানের জয়ের সুযোগ কতোটা",bn,BBC Bangla,https://www.bbc.com/bengali/articles/cn4gz8k34zwo,5392
তারেক রহমানের প্রথম মন্ত্রিসভার আকার ক্ষমতাচ্যুত শেখ হাসিনার সরকারের তুলনায় 'অনেকটাই ছোট'...,bn,BBC Bangla,https://www.bbc.com/bengali#content,4675
প্রধান উপদেষ্টার বিশেষ সহকারী ফয়েজ আহমদ তৈয়্যবের দেশ ছাড়া নিয়ে এত আলোচনা কেন?,bn,BBC Bangla,https://www.bbc.com/bengali/articles/cq57gw734wvo,6747
নাভালনিকে 'ব্যাঙের বিষ দিয়ে হত্যার' অভিযোগ অস্বীকার রাশিয়ার,bn,BBC Bangla,https://www.bbc.com/bengali/articles/c3ew11jx1l9o,5797
"স্বাধীনতার বিরোধিতা থেকে সংসদের প্রধান বিরোধী দল, কীভাবে এতদূর এল জামায়াত",bn,BBC Bangla,https://www.bbc.com/bengali/articles/cvg1mxg5gkzo,13200
গণভোট ও সংসদ নির্বাচনের ভোটের হারে পার্থক্যের কারণ কী?,bn,BBC Bangla,https://www.bbc.com/bengali/articles/cde4k8egpelo,6343
পত্রিকা: 'নতুন সংসদ কি প্রেসিডেন্টকে সরিয়ে দেবে?',bn,BBC Bangla,https://www.bbc.com/bengali/articles/cy9gljnv9njo,9881
"শেখ হাসিনাকে ফেরানো, ভারতের সঙ্গে সম্পর্কসহ যেসব বিষয়ে কথা বলেছেন তারেক রহমান",bn,BBC Bangla,https://www.bbc.com/bengali/articles/clyz4vx66ewo,3940
"নির্বাচনে আলোচিত যারা  জিতলেন, যারা হারলেন",bn,BBC Bangla,https://www.bbc.com/bengali/articles/cn71rljmk0ko,7285
"একক সংখ্যাগরিষ্ঠতা, ঝুলন্ত পার্লামেন্ট, কোয়ালিশন  সরকার, ক্ষমতা হস্তান্তর - এগুলো কীভাবে হয়",bn,BBC Bangla,https://www.bbc.com/bengali/articles/c89qj2851z5o,7553
"দুই তৃতীয়াংশ আসনে জয়, দুই দশক পর যেভাবে ক্ষমতায় ফিরছে বিএনপি",bn,BBC Bangla,https://www.bbc.com/bengali/articles/cdr2003xy4lo,8346
অধ্যাপক ইউনূসের অন্তর্বর্তী সরকার কতটা সফল আর কতটা ব্যর্থ,bn,BBC Bangla,https://www.bbc.com/bengali/articles/c5ydp0kmy2yo,12590
পুরনো বন্ধু আওয়ামী লীগের থেকে ভারত কি ক্রমশ দূরে সরে যাচ্ছে?,bn,BBC Bangla,https://www.bbc.com/bengali/articles/c9q5vnrpwnno,8799
'প্রধানমন্ত্রী পুত্র' থেকে যেভাবে বিএনপির একক নেতায় পরিণত হলেন তারেক রহমান,bn,BBC Bangla,https://www.bbc.com/bengali/articles/cx2l4drpd57o,13125
বাংলাদেশের গত ৩৫ বছরের জাতীয় নির্বাচনের ফলাফল এক নজরে,bn,BBC Bangla,https://www.bbc.com/bengali/articles/c4gpg2dlynjo,2209
সংসদ নির্বাচন এবং গণভোট ফলাফল,bn,BBC Bangla,https://www.bbc.com/bengali/resources/idt-12e6dcd9-2189-4c28-aafb-b106e6d01189,1677
এবারের নির্বাচনকে ঘিরে ভারতের আগ্রহ আর নজর যে সব কারণে,bn,BBC Bangla,https://www.bbc.com/bengali/articles/c1d67wpdn2zo,9917
তারেক রহমানের প্রতি উষ্ণতা দেখাতে ভারতের এক যুগ লেগে গেল যে কারণে,bn,BBC Bangla,https://www.bbc.com/bengali/articles/cr73ve1r090o,7972
"সংসদ নেই, স্পিকার নেই; নতুন সরকারের শপথ কে পড়াবেন?",bn,BBC Bangla,https://www.bbc.com/bengali/articles/cdr2dj5ppemo,4489
জাতীয় সংসদে দুই-তৃতীয়াংশ আসনে কবে কারা জয় পেয়েছিল? তারপর কী হয়েছিল?,bn,BBC Bangla,https://www.bbc.com/bengali/articles/cvgjr1zjje4o,7689
নতুন সরকার দায়িত্ব নিচ্ছে কবে?,bn,BBC Bangla,https://www.bbc.com/bengali/articles/c0k1vrzp1zno,9861
কোন সমঝোতায় ভারত-ম্যাচ বয়কটের সিদ্ধান্ত থেকে সরে এলো পাকিস্তান?,bn,BBC Bangla,https://www.bbc.com/bengali/articles/cqj9rr95wzpo,4640
শফিকুর রহমান ও নাহিদ ইসলামের বাসায় যাবেন তারেক রহমান,bn,BBC Bangla,https://www.bbc.com/bengali/live/cj0drn9j1qrt,19054
বাংলাদেশের 'সোয়া এক কোটি' হিন্দুকে কেন একজোট হতে বললেন আরএসএস প্রধান?,bn,BBC Bangla,https://www.bbc.com/bengali/articles/ceqvnyx83z9o,4770
"ইরানে সবচেয়ে ভালো বিষয় হতে পারে সরকার পরিবর্তন, বললেন ট্রাম্প",bn,BBC Bangla,https://www.bbc.com/bengali/articles/cp8532py306o,2720
